TimeStamp,Frequency,feeling_positive,feeling_negative,Class
4443,0,0,0,3g.csv
4444,11,9,2,1a.csv
4444,0,0,0,1b.csv
4444,5,5,0,1c.csv
4444,0,0,0,1e.csv
4444,0,0,0,1f.csv
4444,0,0,0,1g.csv
4444,0,0,0,1h.csv
4444,0,0,0,1i.csv
4444,1,1,0,1j.csv
4444,0,0,0,1k.csv
4444,0,0,0,1l.csv
4444,0,0,0,1m.csv
4444,1,0,1,2a.csv
4444,0,0,0,2b.csv
4444,2,2,0,2c.csv
4444,0,0,0,2d.csv
4444,1,1,0,2e.csv
4444,2,2,0,2f.csv
4444,5,4,1,2g.csv
4444,0,0,0,2h.csv
4444,0,0,0,2i.csv
4444,0,0,0,2j.csv
4444,1,0,1,2k.csv
4444,0,0,0,2l.csv
4444,3,3,0,3a.csv
4444,2,0,2,3b.csv
4444,0,0,0,3c.csv
4444,0,0,0,3d.csv
4444,0,0,0,3e.csv
4444,0,0,0,3f.csv
4444,0,0,0,3g.csv
4445,12,10,2,1a.csv
4445,0,0,0,1b.csv
4445,5,5,0,1c.csv
4445,0,0,0,1e.csv
4445,0,0,0,1f.csv
4445,0,0,0,1g.csv
4445,0,0,0,1h.csv
4445,0,0,0,1i.csv
4445,1,1,0,1j.csv
4445,0,0,0,1k.csv
4445,0,0,0,1l.csv
4445,0,0,0,1m.csv
4445,2,1,1,2a.csv
4445,0,0,0,2b.csv
4445,2,2,0,2c.csv
4445,0,0,0,2d.csv
4445,1,1,0,2e.csv
4445,2,2,0,2f.csv
4445,3,2,1,2g.csv
4445,0,0,0,2h.csv
4445,0,0,0,2i.csv
4445,0,0,0,2j.csv
4445,0,0,0,2k.csv
4445,0,0,0,2l.csv
4445,5,5,0,3a.csv
4445,1,0,1,3b.csv
4445,0,0,0,3c.csv
4445,0,0,0,3d.csv
4445,0,0,0,3e.csv
4445,0,0,0,3f.csv
4445,0,0,0,3g.csv
4446,17,13,4,1a.csv
4446,0,0,0,1b.csv
4446,3,3,0,1c.csv
4446,0,0,0,1e.csv
4446,0,0,0,1f.csv
4446,1,1,0,1g.csv
4446,0,0,0,1h.csv
4446,0,0,0,1i.csv
4446,0,0,0,1j.csv
4446,0,0,0,1k.csv
4446,0,0,0,1l.csv
4446,0,0,0,1m.csv
4446,2,1,1,2a.csv
4446,0,0,0,2b.csv
4446,3,2,1,2c.csv
4446,0,0,0,2d.csv
4446,1,1,0,2e.csv
4446,2,2,0,2f.csv
4446,3,3,0,2g.csv
4446,0,0,0,2h.csv
4446,1,1,0,2i.csv
4446,0,0,0,2j.csv
4446,0,0,0,2k.csv
4446,0,0,0,2l.csv
4446,5,5,0,3a.csv
4446,1,0,1,3b.csv
4446,0,0,0,3c.csv
4446,0,0,0,3d.csv
4446,0,0,0,3e.csv
4446,0,0,0,3f.csv
4446,0,0,0,3g.csv
4447,16,13,3,1a.csv
4447,0,0,0,1b.csv
4447,1,1,0,1c.csv
4447,1,1,0,1e.csv
4447,0,0,0,1f.csv
4447,1,1,0,1g.csv
4447,0,0,0,1h.csv
4447,0,0,0,1i.csv
4447,0,0,0,1j.csv
4447,0,0,0,1k.csv
4447,1,1,0,1l.csv
4447,0,0,0,1m.csv
4447,2,1,1,2a.csv
4447,0,0,0,2b.csv
4447,3,2,1,2c.csv
4447,0,0,0,2d.csv
4447,1,1,0,2e.csv
4447,2,2,0,2f.csv
4447,3,3,0,2g.csv
4447,0,0,0,2h.csv
4447,1,1,0,2i.csv
4447,0,0,0,2j.csv
4447,0,0,0,2k.csv
4447,0,0,0,2l.csv
4447,4,4,0,3a.csv
4447,1,0,1,3b.csv
4447,0,0,0,3c.csv
4447,0,0,0,3d.csv
4447,0,0,0,3e.csv
4447,0,0,0,3f.csv
4447,0,0,0,3g.csv
4448,16,14,2,1a.csv
4448,0,0,0,1b.csv
4448,1,1,0,1c.csv
4448,1,1,0,1e.csv
4448,0,0,0,1f.csv
4448,1,1,0,1g.csv
4448,0,0,0,1h.csv
4448,0,0,0,1i.csv
4448,0,0,0,1j.csv
4448,0,0,0,1k.csv
4448,1,1,0,1l.csv
4448,0,0,0,1m.csv
4448,2,1,1,2a.csv
4448,1,1,0,2b.csv
4448,3,2,1,2c.csv
4448,0,0,0,2d.csv
4448,0,0,0,2e.csv
4448,3,2,1,2f.csv
4448,3,3,0,2g.csv
4448,0,0,0,2h.csv
4448,1,1,0,2i.csv
4448,0,0,0,2j.csv
4448,0,0,0,2k.csv
4448,1,1,0,2l.csv
4448,4,4,0,3a.csv
4448,1,0,1,3b.csv
4448,0,0,0,3c.csv
4448,0,0,0,3d.csv
4448,0,0,0,3e.csv
4448,0,0,0,3f.csv
4448,0,0,0,3g.csv
4449,16,14,2,1a.csv
4449,0,0,0,1b.csv
4449,1,1,0,1c.csv
4449,1,1,0,1e.csv
4449,0,0,0,1f.csv
4449,1,1,0,1g.csv
4449,0,0,0,1h.csv
4449,0,0,0,1i.csv
4449,0,0,0,1j.csv
4449,0,0,0,1k.csv
4449,1,1,0,1l.csv
4449,0,0,0,1m.csv
4449,2,1,1,2a.csv
4449,1,1,0,2b.csv
4449,3,2,1,2c.csv
4449,0,0,0,2d.csv
4449,0,0,0,2e.csv
4449,3,2,1,2f.csv
4449,2,2,0,2g.csv
4449,0,0,0,2h.csv
4449,1,1,0,2i.csv
4449,0,0,0,2j.csv
4449,0,0,0,2k.csv
4449,1,1,0,2l.csv
4449,3,3,0,3a.csv
4449,0,0,0,3b.csv
4449,0,0,0,3c.csv
4449,0,0,0,3d.csv
4449,0,0,0,3e.csv
4449,0,0,0,3f.csv
4449,0,0,0,3g.csv
4450,16,14,2,1a.csv
4450,0,0,0,1b.csv
4450,1,1,0,1c.csv
4450,1,1,0,1e.csv
4450,0,0,0,1f.csv
4450,2,2,0,1g.csv
4450,0,0,0,1h.csv
4450,0,0,0,1i.csv
4450,0,0,0,1j.csv
4450,0,0,0,1k.csv
4450,1,1,0,1l.csv
4450,0,0,0,1m.csv
4450,2,1,1,2a.csv
4450,1,1,0,2b.csv
4450,2,1,1,2c.csv
4450,0,0,0,2d.csv
4450,0,0,0,2e.csv
4450,3,2,1,2f.csv
4450,2,2,0,2g.csv
4450,0,0,0,2h.csv
4450,2,1,1,2i.csv
4450,0,0,0,2j.csv
4450,0,0,0,2k.csv
4450,1,1,0,2l.csv
4450,4,4,0,3a.csv
4450,0,0,0,3b.csv
4450,0,0,0,3c.csv
4450,0,0,0,3d.csv
4450,0,0,0,3e.csv
4450,0,0,0,3f.csv
4450,0,0,0,3g.csv
4451,18,16,2,1a.csv
4451,0,0,0,1b.csv
4451,0,0,0,1c.csv
4451,1,1,0,1e.csv
4451,2,2,0,1f.csv
4451,2,2,0,1g.csv
4451,0,0,0,1h.csv
4451,0,0,0,1i.csv
4451,0,0,0,1j.csv
4451,0,0,0,1k.csv
4451,1,1,0,1l.csv
4451,0,0,0,1m.csv
4451,1,1,0,2a.csv
4451,1,1,0,2b.csv
4451,2,1,1,2c.csv
4451,0,0,0,2d.csv
4451,0,0,0,2e.csv
4451,3,2,1,2f.csv
4451,1,1,0,2g.csv
4451,0,0,0,2h.csv
4451,2,1,1,2i.csv
4451,0,0,0,2j.csv
4451,0,0,0,2k.csv
4451,1,1,0,2l.csv
4451,5,4,1,3a.csv
4451,1,0,1,3b.csv
4451,0,0,0,3c.csv
4451,0,0,0,3d.csv
4451,0,0,0,3e.csv
4451,0,0,0,3f.csv
4451,0,0,0,3g.csv
4452,20,18,2,1a.csv
4452,0,0,0,1b.csv
4452,0,0,0,1c.csv
4452,1,1,0,1e.csv
4452,2,2,0,1f.csv
4452,2,2,0,1g.csv
4452,0,0,0,1h.csv
4452,0,0,0,1i.csv
4452,0,0,0,1j.csv
4452,0,0,0,1k.csv
4452,1,1,0,1l.csv
4452,0,0,0,1m.csv
4452,1,1,0,2a.csv
4452,1,1,0,2b.csv
4452,1,0,1,2c.csv
4452,0,0,0,2d.csv
4452,0,0,0,2e.csv
4452,2,1,1,2f.csv
4452,1,1,0,2g.csv
4452,0,0,0,2h.csv
4452,2,1,1,2i.csv
4452,0,0,0,2j.csv
4452,0,0,0,2k.csv
4452,1,1,0,2l.csv
4452,5,4,1,3a.csv
4452,1,0,1,3b.csv
4452,0,0,0,3c.csv
4452,0,0,0,3d.csv
4452,0,0,0,3e.csv
4452,0,0,0,3f.csv
4452,0,0,0,3g.csv
4453,26,22,4,1a.csv
4453,0,0,0,1b.csv
4453,0,0,0,1c.csv
4453,1,1,0,1e.csv
4453,2,2,0,1f.csv
4453,2,2,0,1g.csv
4453,0,0,0,1h.csv
4453,0,0,0,1i.csv
4453,0,0,0,1j.csv
4453,0,0,0,1k.csv
4453,1,1,0,1l.csv
4453,0,0,0,1m.csv
4453,0,0,0,2a.csv
4453,1,1,0,2b.csv
4453,1,0,1,2c.csv
4453,0,0,0,2d.csv
4453,0,0,0,2e.csv
4453,2,0,2,2f.csv
4453,1,1,0,2g.csv
4453,0,0,0,2h.csv
4453,2,1,1,2i.csv
4453,0,0,0,2j.csv
4453,0,0,0,2k.csv
4453,1,1,0,2l.csv
4453,4,3,1,3a.csv
4453,1,0,1,3b.csv
4453,0,0,0,3c.csv
4453,0,0,0,3d.csv
4453,0,0,0,3e.csv
4453,0,0,0,3f.csv
4453,0,0,0,3g.csv
4454,23,21,2,1a.csv
4454,0,0,0,1b.csv
4454,0,0,0,1c.csv
4454,1,1,0,1e.csv
4454,2,2,0,1f.csv
4454,1,1,0,1g.csv
4454,0,0,0,1h.csv
4454,0,0,0,1i.csv
4454,0,0,0,1j.csv
4454,0,0,0,1k.csv
4454,1,1,0,1l.csv
4454,0,0,0,1m.csv
4454,0,0,0,2a.csv
4454,2,2,0,2b.csv
4454,0,0,0,2c.csv
4454,0,0,0,2d.csv
4454,0,0,0,2e.csv
4454,2,0,2,2f.csv
4454,0,0,0,2g.csv
4454,0,0,0,2h.csv
4454,1,0,1,2i.csv
4454,0,0,0,2j.csv
4454,0,0,0,2k.csv
4454,1,1,0,2l.csv
4454,5,4,1,3a.csv
4454,1,0,1,3b.csv
4454,0,0,0,3c.csv
4454,0,0,0,3d.csv
4454,0,0,0,3e.csv
4454,0,0,0,3f.csv
4454,0,0,0,3g.csv
4455,21,19,2,1a.csv
4455,0,0,0,1b.csv
4455,2,1,1,1c.csv
4455,0,0,0,1e.csv
4455,2,2,0,1f.csv
4455,1,1,0,1g.csv
4455,0,0,0,1h.csv
4455,0,0,0,1i.csv
4455,0,0,0,1j.csv
4455,0,0,0,1k.csv
4455,0,0,0,1l.csv
4455,0,0,0,1m.csv
4455,0,0,0,2a.csv
4455,2,2,0,2b.csv
4455,0,0,0,2c.csv
4455,0,0,0,2d.csv
4455,0,0,0,2e.csv
4455,3,0,3,2f.csv
4455,0,0,0,2g.csv
4455,0,0,0,2h.csv
4455,1,0,1,2i.csv
4455,0,0,0,2j.csv
4455,0,0,0,2k.csv
4455,1,1,0,2l.csv
4455,6,4,2,3a.csv
4455,1,0,1,3b.csv
4455,0,0,0,3c.csv
4455,0,0,0,3d.csv
4455,0,0,0,3e.csv
4455,0,0,0,3f.csv
4455,0,0,0,3g.csv
4456,24,22,2,1a.csv
4456,0,0,0,1b.csv
4456,3,2,1,1c.csv
4456,0,0,0,1e.csv
4456,2,2,0,1f.csv
4456,1,1,0,1g.csv
4456,0,0,0,1h.csv
4456,0,0,0,1i.csv
4456,0,0,0,1j.csv
4456,0,0,0,1k.csv
4456,1,1,0,1l.csv
4456,0,0,0,1m.csv
4456,0,0,0,2a.csv
4456,1,1,0,2b.csv
4456,0,0,0,2c.csv
4456,0,0,0,2d.csv
4456,0,0,0,2e.csv
4456,2,0,2,2f.csv
4456,0,0,0,2g.csv
4456,0,0,0,2h.csv
4456,1,0,1,2i.csv
4456,0,0,0,2j.csv
4456,0,0,0,2k.csv
4456,0,0,0,2l.csv
4456,5,3,2,3a.csv
4456,1,0,1,3b.csv
4456,0,0,0,3c.csv
4456,0,0,0,3d.csv
4456,0,0,0,3e.csv
4456,0,0,0,3f.csv
4456,0,0,0,3g.csv
4457,25,23,2,1a.csv
4457,0,0,0,1b.csv
4457,4,3,1,1c.csv
4457,0,0,0,1e.csv
4457,3,3,0,1f.csv
4457,1,1,0,1g.csv
4457,0,0,0,1h.csv
4457,0,0,0,1i.csv
4457,0,0,0,1j.csv
4457,0,0,0,1k.csv
4457,2,2,0,1l.csv
4457,1,1,0,1m.csv
4457,0,0,0,2a.csv
4457,1,1,0,2b.csv
4457,0,0,0,2c.csv
4457,0,0,0,2d.csv
4457,0,0,0,2e.csv
4457,2,0,2,2f.csv
4457,0,0,0,2g.csv
4457,0,0,0,2h.csv
4457,1,0,1,2i.csv
4457,0,0,0,2j.csv
4457,0,0,0,2k.csv
4457,0,0,0,2l.csv
4457,5,3,2,3a.csv
4457,2,1,1,3b.csv
4457,0,0,0,3c.csv
4457,0,0,0,3d.csv
4457,0,0,0,3e.csv
4457,0,0,0,3f.csv
4457,0,0,0,3g.csv
4458,21,19,2,1a.csv
4458,0,0,0,1b.csv
4458,4,3,1,1c.csv
4458,0,0,0,1e.csv
4458,3,3,0,1f.csv
4458,0,0,0,1g.csv
4458,0,0,0,1h.csv
4458,0,0,0,1i.csv
4458,0,0,0,1j.csv
4458,0,0,0,1k.csv
4458,3,3,0,1l.csv
4458,1,1,0,1m.csv
4458,0,0,0,2a.csv
4458,1,1,0,2b.csv
4458,0,0,0,2c.csv
4458,0,0,0,2d.csv
4458,0,0,0,2e.csv
4458,2,0,2,2f.csv
4458,1,1,0,2g.csv
4458,0,0,0,2h.csv
4458,0,0,0,2i.csv
4458,0,0,0,2j.csv
4458,0,0,0,2k.csv
4458,0,0,0,2l.csv
4458,5,3,2,3a.csv
4458,2,1,1,3b.csv
4458,0,0,0,3c.csv
4458,0,0,0,3d.csv
4458,0,0,0,3e.csv
4458,0,0,0,3f.csv
4458,0,0,0,3g.csv
4459,20,18,2,1a.csv
4459,0,0,0,1b.csv
4459,4,3,1,1c.csv
4459,0,0,0,1e.csv
4459,2,1,1,1f.csv
4459,0,0,0,1g.csv
4459,0,0,0,1h.csv
4459,0,0,0,1i.csv
4459,0,0,0,1j.csv
4459,0,0,0,1k.csv
4459,4,4,0,1l.csv
4459,1,1,0,1m.csv
4459,0,0,0,2a.csv
4459,1,1,0,2b.csv
4459,0,0,0,2c.csv
4459,0,0,0,2d.csv
4459,0,0,0,2e.csv
4459,4,1,3,2f.csv
4459,1,1,0,2g.csv
4459,0,0,0,2h.csv
4459,0,0,0,2i.csv
4459,0,0,0,2j.csv
4459,0,0,0,2k.csv
4459,0,0,0,2l.csv
4459,4,3,1,3a.csv
4459,2,1,1,3b.csv
4459,0,0,0,3c.csv
4459,0,0,0,3d.csv
4459,0,0,0,3e.csv
4459,0,0,0,3f.csv
4459,0,0,0,3g.csv
4460,18,16,2,1a.csv
4460,0,0,0,1b.csv
4460,4,3,1,1c.csv
4460,0,0,0,1e.csv
4460,3,1,2,1f.csv
4460,0,0,0,1g.csv
4460,0,0,0,1h.csv
4460,0,0,0,1i.csv
4460,0,0,0,1j.csv
4460,0,0,0,1k.csv
4460,5,5,0,1l.csv
4460,1,1,0,1m.csv
4460,0,0,0,2a.csv
4460,1,1,0,2b.csv
4460,0,0,0,2c.csv
4460,0,0,0,2d.csv
4460,0,0,0,2e.csv
4460,5,1,4,2f.csv
4460,1,1,0,2g.csv
4460,0,0,0,2h.csv
4460,0,0,0,2i.csv
4460,0,0,0,2j.csv
4460,0,0,0,2k.csv
4460,0,0,0,2l.csv
4460,5,4,1,3a.csv
4460,2,1,1,3b.csv
4460,0,0,0,3c.csv
4460,0,0,0,3d.csv
4460,0,0,0,3e.csv
4460,0,0,0,3f.csv
4460,0,0,0,3g.csv
4461,12,12,0,1a.csv
4461,0,0,0,1b.csv
4461,4,3,1,1c.csv
4461,0,0,0,1e.csv
4461,3,1,2,1f.csv
4461,0,0,0,1g.csv
4461,0,0,0,1h.csv
4461,0,0,0,1i.csv
4461,0,0,0,1j.csv
4461,0,0,0,1k.csv
4461,5,5,0,1l.csv
4461,1,1,0,1m.csv
4461,0,0,0,2a.csv
4461,1,1,0,2b.csv
4461,0,0,0,2c.csv
4461,0,0,0,2d.csv
4461,0,0,0,2e.csv
4461,4,1,3,2f.csv
4461,1,1,0,2g.csv
4461,0,0,0,2h.csv
4461,1,1,0,2i.csv
4461,0,0,0,2j.csv
4461,0,0,0,2k.csv
4461,0,0,0,2l.csv
4461,5,3,2,3a.csv
4461,2,1,1,3b.csv
4461,0,0,0,3c.csv
4461,0,0,0,3d.csv
4461,0,0,0,3e.csv
4461,0,0,0,3f.csv
4461,0,0,0,3g.csv
4462,12,12,0,1a.csv
4462,0,0,0,1b.csv
4462,4,3,1,1c.csv
4462,0,0,0,1e.csv
4462,3,1,2,1f.csv
4462,1,1,0,1g.csv
4462,0,0,0,1h.csv
4462,0,0,0,1i.csv
4462,0,0,0,1j.csv
4462,1,1,0,1k.csv
4462,5,5,0,1l.csv
4462,1,1,0,1m.csv
4462,0,0,0,2a.csv
4462,0,0,0,2b.csv
4462,0,0,0,2c.csv
4462,0,0,0,2d.csv
4462,0,0,0,2e.csv
4462,4,1,3,2f.csv
4462,1,1,0,2g.csv
4462,0,0,0,2h.csv
4462,1,1,0,2i.csv
4462,0,0,0,2j.csv
4462,0,0,0,2k.csv
4462,0,0,0,2l.csv
4462,4,2,2,3a.csv
4462,2,1,1,3b.csv
4462,0,0,0,3c.csv
4462,0,0,0,3d.csv
4462,0,0,0,3e.csv
4462,0,0,0,3f.csv
4462,0,0,0,3g.csv
4463,15,15,0,1a.csv
4463,0,0,0,1b.csv
4463,2,2,0,1c.csv
4463,0,0,0,1e.csv
4463,5,3,2,1f.csv
4463,1,1,0,1g.csv
4463,0,0,0,1h.csv
4463,0,0,0,1i.csv
4463,0,0,0,1j.csv
4463,1,1,0,1k.csv
4463,7,7,0,1l.csv
4463,1,1,0,1m.csv
4463,0,0,0,2a.csv
4463,0,0,0,2b.csv
4463,1,1,0,2c.csv
4463,0,0,0,2d.csv
4463,0,0,0,2e.csv
4463,3,1,2,2f.csv
4463,1,1,0,2g.csv
4463,0,0,0,2h.csv
4463,1,1,0,2i.csv
4463,0,0,0,2j.csv
4463,0,0,0,2k.csv
4463,0,0,0,2l.csv
4463,3,2,1,3a.csv
4463,2,1,1,3b.csv
4463,0,0,0,3c.csv
4463,0,0,0,3d.csv
4463,0,0,0,3e.csv
4463,0,0,0,3f.csv
4463,0,0,0,3g.csv
4464,11,11,0,1a.csv
4464,0,0,0,1b.csv
4464,0,0,0,1c.csv
4464,0,0,0,1e.csv
4464,6,4,2,1f.csv
4464,1,1,0,1g.csv
4464,0,0,0,1h.csv
4464,0,0,0,1i.csv
4464,0,0,0,1j.csv
4464,1,1,0,1k.csv
4464,6,6,0,1l.csv
4464,1,1,0,1m.csv
4464,0,0,0,2a.csv
4464,1,0,1,2b.csv
4464,1,1,0,2c.csv
4464,0,0,0,2d.csv
4464,0,0,0,2e.csv
4464,3,1,2,2f.csv
4464,1,1,0,2g.csv
4464,0,0,0,2h.csv
4464,1,1,0,2i.csv
4464,0,0,0,2j.csv
4464,0,0,0,2k.csv
4464,0,0,0,2l.csv
4464,3,2,1,3a.csv
4464,2,1,1,3b.csv
4464,0,0,0,3c.csv
4464,0,0,0,3d.csv
4464,0,0,0,3e.csv
4464,0,0,0,3f.csv
4464,0,0,0,3g.csv
4465,10,10,0,1a.csv
4465,0,0,0,1b.csv
4465,0,0,0,1c.csv
4465,0,0,0,1e.csv
4465,5,3,2,1f.csv
4465,1,1,0,1g.csv
4465,0,0,0,1h.csv
4465,0,0,0,1i.csv
4465,0,0,0,1j.csv
4465,1,1,0,1k.csv
4465,8,7,1,1l.csv
4465,0,0,0,1m.csv
4465,0,0,0,2a.csv
4465,1,0,1,2b.csv
4465,1,1,0,2c.csv
4465,0,0,0,2d.csv
4465,0,0,0,2e.csv
4465,3,1,2,2f.csv
4465,1,1,0,2g.csv
4465,0,0,0,2h.csv
4465,1,1,0,2i.csv
4465,0,0,0,2j.csv
4465,0,0,0,2k.csv
4465,0,0,0,2l.csv
4465,4,3,1,3a.csv
4465,2,0,2,3b.csv
4465,0,0,0,3c.csv
4465,0,0,0,3d.csv
4465,0,0,0,3e.csv
4465,0,0,0,3f.csv
4465,0,0,0,3g.csv
4466,11,11,0,1a.csv
4466,0,0,0,1b.csv
4466,0,0,0,1c.csv
4466,0,0,0,1e.csv
4466,5,3,2,1f.csv
4466,1,1,0,1g.csv
4466,0,0,0,1h.csv
4466,0,0,0,1i.csv
4466,0,0,0,1j.csv
4466,1,1,0,1k.csv
4466,8,7,1,1l.csv
4466,1,1,0,1m.csv
4466,0,0,0,2a.csv
4466,1,0,1,2b.csv
4466,1,1,0,2c.csv
4466,0,0,0,2d.csv
4466,0,0,0,2e.csv
4466,3,1,2,2f.csv
4466,0,0,0,2g.csv
4466,0,0,0,2h.csv
4466,1,1,0,2i.csv
4466,0,0,0,2j.csv
4466,0,0,0,2k.csv
4466,0,0,0,2l.csv
4466,3,2,1,3a.csv
4466,3,1,2,3b.csv
4466,0,0,0,3c.csv
4466,0,0,0,3d.csv
4466,0,0,0,3e.csv
4466,0,0,0,3f.csv
4466,0,0,0,3g.csv
4467,13,13,0,1a.csv
4467,0,0,0,1b.csv
4467,0,0,0,1c.csv
4467,0,0,0,1e.csv
4467,4,3,1,1f.csv
4467,1,1,0,1g.csv
4467,0,0,0,1h.csv
4467,0,0,0,1i.csv
4467,0,0,0,1j.csv
4467,1,1,0,1k.csv
4467,8,7,1,1l.csv
4467,1,1,0,1m.csv
4467,0,0,0,2a.csv
4467,1,0,1,2b.csv
4467,1,1,0,2c.csv
4467,0,0,0,2d.csv
4467,0,0,0,2e.csv
4467,1,0,1,2f.csv
4467,1,1,0,2g.csv
4467,0,0,0,2h.csv
4467,1,1,0,2i.csv
4467,0,0,0,2j.csv
4467,0,0,0,2k.csv
4467,0,0,0,2l.csv
4467,5,4,1,3a.csv
4467,2,1,1,3b.csv
4467,0,0,0,3c.csv
4467,0,0,0,3d.csv
4467,0,0,0,3e.csv
4467,0,0,0,3f.csv
4467,0,0,0,3g.csv
4468,14,14,0,1a.csv
4468,0,0,0,1b.csv
4468,0,0,0,1c.csv
4468,0,0,0,1e.csv
4468,3,3,0,1f.csv
4468,1,1,0,1g.csv
4468,0,0,0,1h.csv
4468,0,0,0,1i.csv
4468,0,0,0,1j.csv
4468,1,1,0,1k.csv
4468,7,6,1,1l.csv
4468,1,1,0,1m.csv
4468,0,0,0,2a.csv
4468,1,0,1,2b.csv
4468,1,1,0,2c.csv
4468,0,0,0,2d.csv
4468,0,0,0,2e.csv
4468,0,0,0,2f.csv
4468,1,1,0,2g.csv
4468,0,0,0,2h.csv
4468,1,1,0,2i.csv
4468,0,0,0,2j.csv
4468,0,0,0,2k.csv
4468,0,0,0,2l.csv
4468,5,4,1,3a.csv
4468,2,1,1,3b.csv
4468,0,0,0,3c.csv
4468,0,0,0,3d.csv
4468,0,0,0,3e.csv
4468,0,0,0,3f.csv
4468,0,0,0,3g.csv
4469,16,15,1,1a.csv
4469,0,0,0,1b.csv
4469,0,0,0,1c.csv
4469,0,0,0,1e.csv
4469,3,3,0,1f.csv
4469,1,1,0,1g.csv
4469,0,0,0,1h.csv
4469,0,0,0,1i.csv
4469,0,0,0,1j.csv
4469,1,1,0,1k.csv
4469,7,6,1,1l.csv
4469,1,1,0,1m.csv
4469,0,0,0,2a.csv
4469,1,0,1,2b.csv
4469,1,1,0,2c.csv
4469,0,0,0,2d.csv
4469,0,0,0,2e.csv
4469,0,0,0,2f.csv
4469,1,1,0,2g.csv
4469,0,0,0,2h.csv
4469,0,0,0,2i.csv
4469,0,0,0,2j.csv
4469,0,0,0,2k.csv
4469,0,0,0,2l.csv
4469,4,4,0,3a.csv
4469,2,1,1,3b.csv
4469,0,0,0,3c.csv
4469,0,0,0,3d.csv
4469,0,0,0,3e.csv
4469,0,0,0,3f.csv
4469,0,0,0,3g.csv
4470,16,15,1,1a.csv
4470,0,0,0,1b.csv
4470,0,0,0,1c.csv
4470,0,0,0,1e.csv
4470,3,3,0,1f.csv
4470,0,0,0,1g.csv
4470,0,0,0,1h.csv
4470,0,0,0,1i.csv
4470,0,0,0,1j.csv
4470,0,0,0,1k.csv
4470,7,6,1,1l.csv
4470,1,1,0,1m.csv
4470,0,0,0,2a.csv
4470,1,0,1,2b.csv
4470,1,1,0,2c.csv
4470,0,0,0,2d.csv
4470,0,0,0,2e.csv
4470,0,0,0,2f.csv
4470,2,2,0,2g.csv
4470,0,0,0,2h.csv
4470,0,0,0,2i.csv
4470,0,0,0,2j.csv
4470,0,0,0,2k.csv
4470,0,0,0,2l.csv
4470,5,5,0,3a.csv
4470,3,2,1,3b.csv
4470,0,0,0,3c.csv
4470,0,0,0,3d.csv
4470,0,0,0,3e.csv
4470,0,0,0,3f.csv
4470,0,0,0,3g.csv
4471,14,13,1,1a.csv
4471,0,0,0,1b.csv
4471,0,0,0,1c.csv
4471,0,0,0,1e.csv
4471,1,1,0,1f.csv
4471,0,0,0,1g.csv
4471,0,0,0,1h.csv
4471,0,0,0,1i.csv
4471,0,0,0,1j.csv
4471,0,0,0,1k.csv
4471,5,4,1,1l.csv
4471,1,1,0,1m.csv
4471,0,0,0,2a.csv
4471,1,0,1,2b.csv
4471,1,1,0,2c.csv
4471,0,0,0,2d.csv
4471,0,0,0,2e.csv
4471,1,1,0,2f.csv
4471,2,2,0,2g.csv
4471,0,0,0,2h.csv
4471,0,0,0,2i.csv
4471,0,0,0,2j.csv
4471,0,0,0,2k.csv
4471,0,0,0,2l.csv
4471,5,5,0,3a.csv
4471,3,2,1,3b.csv
4471,0,0,0,3c.csv
4471,0,0,0,3d.csv
4471,0,0,0,3e.csv
4471,0,0,0,3f.csv
4471,0,0,0,3g.csv
4472,17,15,2,1a.csv
4472,0,0,0,1b.csv
4472,0,0,0,1c.csv
4472,0,0,0,1e.csv
4472,0,0,0,1f.csv
4472,0,0,0,1g.csv
4472,0,0,0,1h.csv
4472,0,0,0,1i.csv
4472,0,0,0,1j.csv
4472,0,0,0,1k.csv
4472,5,4,1,1l.csv
4472,1,1,0,1m.csv
4472,0,0,0,2a.csv
4472,0,0,0,2b.csv
4472,1,1,0,2c.csv
4472,0,0,0,2d.csv
4472,0,0,0,2e.csv
4472,1,1,0,2f.csv
4472,2,2,0,2g.csv
4472,0,0,0,2h.csv
4472,0,0,0,2i.csv
4472,0,0,0,2j.csv
4472,0,0,0,2k.csv
4472,0,0,0,2l.csv
4472,7,7,0,3a.csv
4472,4,3,1,3b.csv
4472,0,0,0,3c.csv
4472,0,0,0,3d.csv
4472,0,0,0,3e.csv
4472,0,0,0,3f.csv
4472,0,0,0,3g.csv
4473,18,16,2,1a.csv
4473,0,0,0,1b.csv
4473,0,0,0,1c.csv
4473,0,0,0,1e.csv
4473,0,0,0,1f.csv
4473,0,0,0,1g.csv
4473,0,0,0,1h.csv
4473,0,0,0,1i.csv
4473,0,0,0,1j.csv
4473,0,0,0,1k.csv
4473,2,2,0,1l.csv
4473,1,1,0,1m.csv
4473,0,0,0,2a.csv
4473,0,0,0,2b.csv
4473,1,1,0,2c.csv
4473,0,0,0,2d.csv
4473,0,0,0,2e.csv
4473,1,1,0,2f.csv
4473,2,2,0,2g.csv
4473,0,0,0,2h.csv
4473,0,0,0,2i.csv
4473,0,0,0,2j.csv
4473,0,0,0,2k.csv
4473,0,0,0,2l.csv
4473,6,6,0,3a.csv
4473,3,3,0,3b.csv
4473,0,0,0,3c.csv
4473,0,0,0,3d.csv
4473,0,0,0,3e.csv
4473,0,0,0,3f.csv
4473,0,0,0,3g.csv
